Date,Open,High,Low,Close,Adj Close,Volume
2016-08-01,25.32,25.705,25.205,25.655001,25.655001,875600
2016-08-02,25.73,25.74,25.395,25.42,25.42,1052000
2016-08-03,25.495001,25.495001,24.959999,25.0,25.0,1148800
2016-08-04,24.985001,25.245001,24.975,25.115,25.115,900400
2016-08-05,25.26,25.575001,25.205,25.5,25.5,637000
2016-08-08,25.5,25.525,25.184999,25.200001,25.200001,748200
2016-08-09,25.195,25.365,24.940001,25.209999,25.209999,780200
2016-08-10,25.245001,25.465,25.225,25.465,25.465,891800
2016-08-11,25.5,25.65,25.325001,25.34,25.34,639600
2016-08-12,25.334999,25.389999,25.145,25.309999,25.309999,418400
2016-08-15,25.41,25.469999,25.27,25.42,25.42,693200
2016-08-16,25.4,25.42,25.200001,25.370001,25.370001,560800
2016-08-17,25.375,25.625,25.25,25.594999,25.594999,825400
2016-08-18,25.594999,26.049999,25.469999,26.035,26.035,1117600
2016-08-19,26.0,26.215,25.93,26.084999,26.084999,1040200
2016-08-22,26.1,26.41,26.025,26.4,26.4,1068200
2016-08-23,26.530001,26.6,26.440001,26.475,26.475,638600
2016-08-24,26.51,26.51,26.299999,26.35,26.35,541000
2016-08-25,26.025,26.85,25.860001,26.094999,26.094999,1177600
2016-08-26,26.02,26.045,25.594999,25.790001,25.790001,983800
2016-08-29,25.74,26.025,25.57,25.844999,25.844999,1118000
2016-08-30,25.934999,25.934999,25.459999,25.57,25.57,1113600
2016-08-31,25.594999,25.790001,25.424999,25.51,25.51,957600
2016-09-01,25.605,25.725,25.469999,25.615,25.615,1318400
2016-09-02,25.75,25.924999,25.540001,25.84,25.84,1033600
2016-09-06,25.76,25.76,25.290001,25.665001,25.665001,1518800
2016-09-07,25.6,25.67,25.389999,25.575001,25.575001,1095400
2016-09-08,25.51,25.719999,25.18,25.305,25.305,1125000
2016-09-09,25.075001,25.16,24.9,25.004999,25.004999,1635800
2016-09-12,24.959999,25.24,24.809999,25.225,25.225,1266400
2016-09-13,25.190001,25.190001,24.73,24.875,24.875,1010800
2016-09-14,24.99,25.059999,24.780001,24.865,24.865,681200
2016-09-15,24.905001,25.184999,24.709999,25.155001,25.155001,860600
2016-09-16,25.049999,25.215,24.905001,25.030001,25.030001,1839600
2016-09-19,25.07,25.485001,25.055,25.370001,25.370001,1065400
2016-09-20,25.58,25.85,25.379999,25.705,25.705,1667800
2016-09-21,27.25,27.424999,25.76,26.75,26.75,4847600
2016-09-22,27.0,27.0,26.42,26.434999,26.434999,2807000
2016-09-23,26.465,27.065001,26.465,27.025,27.025,3126800
2016-09-26,26.99,27.014999,26.75,26.825001,26.825001,1298400
2016-09-27,26.809999,27.125,26.67,27.025,27.025,1458400
2016-09-28,27.059999,27.165001,26.719999,26.959999,26.959999,1605200
2016-09-29,26.91,26.955,26.355,26.51,26.51,1156400
2016-09-30,26.565001,26.93,26.565001,26.780001,26.780001,1430400
2016-10-03,26.875,27.094999,26.875,26.93,26.93,1697600
2016-10-04,27.045,27.135,26.639999,26.709999,26.709999,944000
2016-10-05,26.805,26.98,26.690001,26.745001,26.745001,1204000
2016-10-06,26.785,26.985001,26.655001,26.844999,26.844999,1371800
2016-10-07,26.855,26.875,26.559999,26.735001,26.735001,1919600
2016-10-10,26.92,27.26,26.870001,27.1,27.1,978000
2016-10-11,27.1,27.105,26.719999,26.825001,26.825001,1644800
2016-10-12,26.754999,27.195,26.715,27.065001,27.065001,1406200
2016-10-13,26.834999,27.014999,26.395,26.940001,26.940001,732400
2016-10-14,27.025,27.105,26.870001,26.99,26.99,1153400
2016-10-17,26.885,27.110001,26.825001,26.975,26.975,1078000
2016-10-18,27.105,27.18,26.995001,27.059999,27.059999,878200
2016-10-19,27.115,27.264999,26.92,27.23,27.23,765800
2016-10-20,27.165001,27.165001,26.865,27.02,27.02,1219800
2016-10-21,26.879999,27.23,26.559999,26.75,26.75,1994000
2016-10-24,26.860001,27.15,26.700001,26.725,26.725,829800
2016-10-25,26.785,26.860001,26.424999,26.485001,26.485001,2261000
2016-10-26,26.360001,26.620001,26.184999,26.245001,26.245001,1357200
2016-10-27,26.195,26.315001,25.719999,25.875,25.875,1466400
2016-10-28,25.85,26.424999,25.834999,26.27,26.27,1545800
2016-10-31,26.225,26.334999,26.025,26.235001,26.235001,1318000
2016-11-01,26.309999,26.33,25.934999,25.965,25.965,972600
2016-11-02,25.870001,26.200001,25.860001,25.905001,25.905001,952800
2016-11-03,25.879999,26.025,25.805,26.025,26.025,1085400
2016-11-04,25.93,26.075001,25.370001,25.395,25.395,1612200
2016-11-07,25.65,25.940001,25.535,25.934999,25.934999,1394800
2016-11-08,25.82,26.35,25.82,26.245001,26.245001,964800
2016-11-09,26.004999,26.695,25.725,26.67,26.67,802800
2016-11-10,26.805,26.915001,26.434999,26.629999,26.629999,1841600
2016-11-11,26.575001,27.055,26.405001,27.035,27.035,636600
2016-11-14,27.18,27.610001,27.155001,27.59,27.59,1337600
2016-11-15,27.52,27.785,27.455,27.584999,27.584999,877400
2016-11-16,27.575001,27.924999,27.455,27.9,27.9,1146000
2016-11-17,27.98,28.370001,27.955,28.32,28.32,2221200
2016-11-18,28.299999,28.325001,27.82,28.030001,28.030001,1996400
2016-11-21,28.254999,28.49,27.985001,28.120001,28.120001,1997600
2016-11-22,27.5,28.174999,26.605,26.865,26.865,3451000
2016-11-23,26.49,27.26,26.475,27.254999,27.254999,1876600
2016-11-25,27.33,27.375,27.125,27.315001,27.315001,498600
2016-11-28,27.155001,27.24,26.959999,27.16,27.16,1473200
2016-11-29,27.16,27.424999,27.0,27.27,27.27,1082200
2016-11-30,27.334999,27.565001,27.215,27.360001,27.360001,1197800
2016-12-01,27.465,27.49,27.120001,27.344999,27.344999,1254800
2016-12-02,27.305,27.455,27.08,27.195,27.195,875400
2016-12-05,27.344999,27.440001,27.219999,27.290001,27.290001,748800
2016-12-06,27.34,27.415001,27.055,27.41,27.41,964600
2016-12-07,27.42,27.99,27.280001,27.965,27.965,1112800
2016-12-08,27.950001,28.045,27.785,27.865,27.865,783400
2016-12-09,27.92,27.92,27.540001,27.674999,27.674999,1008600
2016-12-12,27.785,27.950001,27.459999,27.885,27.885,1448200
2016-12-13,27.995001,28.15,27.665001,28.084999,28.084999,1305400
2016-12-14,28.184999,28.254999,27.91,28.01,28.01,1516000
2016-12-15,28.004999,28.09,27.799999,28.065001,28.065001,1021400
2016-12-16,28.049999,28.27,27.84,27.924999,27.924999,3416400
2016-12-19,27.99,28.23,27.695,27.950001,27.950001,988800
2016-12-20,27.955,28.32,27.93,28.275,28.275,1085600
2016-12-21,28.285,28.370001,28.035,28.129999,28.129999,677400
2016-12-22,28.209999,28.459999,27.655001,27.684999,27.684999,930600
2016-12-23,27.799999,27.905001,27.68,27.775,27.775,457800
2016-12-27,27.879999,28.17,27.745001,28.004999,28.004999,671800
2016-12-28,28.09,28.174999,27.684999,27.775,27.775,467400
2016-12-29,27.719999,27.915001,27.559999,27.764999,27.764999,542000
2016-12-30,27.85,27.885,27.65,27.705,27.705,597400
2017-01-03,27.790001,28.075001,27.639999,27.860001,27.860001,1271800
2017-01-04,27.9,28.424999,27.764999,28.23,28.23,1823800
2017-01-05,28.215,28.455,27.955,28.200001,28.200001,901600
2017-01-06,28.129999,28.43,28.084999,28.34,28.34,1252400
2017-01-09,28.34,28.455,28.225,28.264999,28.264999,1653800
2017-01-10,28.225,28.565001,28.129999,28.355,28.355,1249200
2017-01-11,28.495001,28.690001,28.280001,28.655001,28.655001,733000
2017-01-12,28.49,28.535,27.92,28.42,28.42,1136400
2017-01-13,28.525,28.790001,28.465,28.700001,28.700001,537400
2017-01-17,28.629999,28.629999,28.209999,28.275,28.275,643200
2017-01-18,28.280001,28.35,28.110001,28.33,28.33,1051800
2017-01-19,28.334999,28.485001,28.17,28.26,28.26,637600
2017-01-20,28.334999,28.5,28.184999,28.475,28.475,772600
2017-01-23,28.424999,28.540001,28.094999,28.190001,28.190001,909000
2017-01-24,28.209999,28.705,28.174999,28.690001,28.690001,970600
2017-01-25,28.73,28.985001,28.705,28.805,28.805,794000
2017-01-26,28.84,28.969999,28.49,28.535,28.535,710400
2017-01-27,28.629999,28.84,28.415001,28.51,28.51,567600
2017-01-30,28.59,28.75,28.035,28.465,28.465,952200
2017-01-31,28.465,28.525,28.084999,28.370001,28.370001,1037600
2017-02-01,28.525,28.870001,27.834999,27.98,27.98,1186800
2017-02-02,28.004999,28.16,27.74,27.83,27.83,1181800
2017-02-03,27.91,28.299999,27.91,28.264999,28.264999,671200
2017-02-06,28.295,28.545,28.15,28.26,28.26,541600
2017-02-07,28.365,28.450001,28.045,28.415001,28.415001,1094200
2017-02-08,28.415001,28.629999,28.174999,28.594999,28.594999,979600
2017-02-09,28.605,28.93,28.530001,28.91,28.91,844000
2017-02-10,28.934999,29.110001,28.83,29.084999,29.084999,718600
2017-02-13,29.1,29.42,29.1,29.35,29.35,799400
2017-02-14,29.24,29.42,29.205,29.299999,29.299999,624800
2017-02-15,29.264999,29.700001,29.209999,29.639999,29.639999,498200
2017-02-16,29.665001,29.93,29.57,29.915001,29.915001,964200
2017-02-17,29.77,29.790001,29.379999,29.504999,29.504999,1788200
2017-02-21,29.594999,30.280001,29.530001,30.15,30.15,2002200
2017-02-22,29.25,29.735001,28.440001,29.225,29.225,2675000
2017-02-23,29.049999,30.155001,28.83,29.700001,29.700001,2553200
2017-02-24,29.695,29.780001,29.41,29.495001,29.495001,880800
2017-02-27,29.5,29.775,29.424999,29.76,29.76,991200
2017-02-28,29.575001,29.969999,29.4,29.57,29.57,1179000
2017-03-01,29.83,30.030001,29.67,30.004999,30.004999,1704000
2017-03-02,29.905001,30.24,29.844999,30.059999,30.059999,1087600
2017-03-03,30.02,30.370001,29.584999,30.245001,30.245001,903600
2017-03-06,30.225,30.34,29.98,30.32,30.32,1146600
2017-03-07,30.360001,30.42,30.16,30.315001,30.315001,778200
2017-03-08,30.385,30.52,30.215,30.285,30.285,1275600
2017-03-09,30.344999,30.344999,29.99,30.225,30.225,719200
2017-03-10,30.305,30.415001,30.1,30.280001,30.280001,867000
2017-03-13,30.25,30.440001,30.225,30.295,30.295,520800
2017-03-14,30.190001,30.309999,29.855,30.205,30.205,462200
2017-03-15,30.315001,30.565001,30.219999,30.540001,30.540001,682000
2017-03-16,30.59,30.805,30.440001,30.635,30.635,580400
2017-03-17,30.725,30.85,30.615,30.745001,30.745001,1414600
2017-03-20,30.745001,30.915001,30.549999,30.9,30.9,1038400
2017-03-21,30.969999,31.084999,30.27,30.379999,30.379999,1523200
2017-03-22,30.4,30.77,30.375,30.605,30.605,1257400
2017-03-23,30.485001,30.809999,30.440001,30.705,30.705,748000
2017-03-24,30.73,30.905001,30.58,30.66,30.66,681400
2017-03-27,30.514999,31.084999,30.379999,31.040001,31.040001,901800
2017-03-28,30.975,31.35,30.754999,31.200001,31.200001,1126800
2017-03-29,31.23,31.32,31.0,31.15,31.15,641400
2017-03-30,31.120001,31.57,30.959999,31.040001,31.040001,1179800
2017-03-31,31.065001,31.139999,30.92,30.965,30.965,862400
2017-04-03,31.045,31.280001,30.33,30.4,30.4,1109200
2017-04-04,30.355,30.395,29.91,29.98,29.98,1115200
2017-04-05,30.049999,30.254999,29.825001,29.84,29.84,1597600
2017-04-06,29.934999,30.195,29.594999,30.004999,30.004999,1000600
2017-04-07,29.93,30.115,29.805,29.84,29.84,875200
2017-04-10,29.9,30.209999,29.889999,30.055,30.055,640000
2017-04-11,30.18,30.65,29.67,30.120001,30.120001,1156100
2017-04-12,30.110001,30.18,29.76,29.83,29.83,924200
2017-04-13,29.84,30.0,29.639999,29.65,29.65,1781500
2017-04-17,29.709999,30.0,29.67,29.92,29.92,943900
2017-04-18,29.66,29.950001,29.65,29.82,29.82,700500
2017-04-19,29.950001,30.02,29.780001,29.98,29.98,653400
2017-04-20,30.110001,30.290001,30.0,30.23,30.23,698100
2017-04-21,30.110001,30.360001,30.110001,30.24,30.24,511000
2017-04-24,30.530001,30.74,30.4,30.68,30.68,531800
2017-04-25,30.84,31.01,30.690001,30.860001,30.860001,464900
2017-04-26,30.93,31.139999,30.82,30.99,30.99,461000
2017-04-27,31.139999,31.41,30.91,31.18,31.18,609600
2017-04-28,31.209999,31.290001,30.870001,30.9,30.9,786200
2017-05-01,31.02,31.030001,30.620001,30.639999,30.639999,591700
2017-05-02,30.700001,30.809999,30.43,30.65,30.65,872100
2017-05-03,30.549999,30.549999,30.200001,30.27,30.27,772000
2017-05-04,30.309999,30.549999,30.15,30.52,30.52,852600
2017-05-05,30.58,30.66,30.280001,30.65,30.65,1242100
2017-05-08,30.629999,30.77,30.43,30.5,30.5,702700
2017-05-09,30.530001,30.67,30.34,30.41,30.41,611700
2017-05-10,30.32,30.51,30.02,30.17,30.17,866600
2017-05-11,30.1,30.200001,29.639999,29.92,29.92,951700
2017-05-12,29.9,29.940001,29.75,29.889999,29.889999,473700
2017-05-15,29.889999,30.219999,29.790001,29.98,29.98,794700
2017-05-16,29.950001,30.129999,29.76,29.969999,29.969999,716300
2017-05-17,29.690001,29.860001,29.17,29.18,29.18,1134800
2017-05-18,29.190001,29.549999,29.09,29.34,29.34,779600
2017-05-19,29.24,29.41,28.889999,29.309999,29.309999,1858100
2017-05-22,29.389999,29.76,29.370001,29.700001,29.700001,1009500
2017-05-23,29.85,30.110001,29.75,30.02,30.02,1122800
2017-05-24,29.98,30.08,29.809999,29.98,29.98,1102900
2017-05-25,30.0,31.67,29.93,31.41,31.41,3526400
2017-05-26,31.379999,31.6,30.99,31.049999,31.049999,1996500
2017-05-30,31.1,31.440001,30.879999,30.889999,30.889999,1283800
2017-05-31,31.02,31.280001,30.57,31.190001,31.190001,1172200
2017-06-01,31.360001,31.790001,31.34,31.790001,31.790001,1335600
2017-06-02,31.790001,32.0,31.459999,31.719999,31.719999,878800
2017-06-05,31.639999,31.74,31.290001,31.290001,31.290001,957200
2017-06-06,31.129999,31.24,30.959999,30.98,30.98,747900
2017-06-07,31.1,31.35,30.889999,31.16,31.16,1225000
2017-06-08,31.24,31.379999,31.040001,31.07,31.07,1059200
2017-06-09,31.09,31.4,31.049999,31.35,31.35,856600
2017-06-12,31.299999,31.610001,31.16,31.440001,31.440001,1245000
2017-06-13,31.58,31.68,31.4,31.57,31.57,1164800
2017-06-14,31.639999,31.76,31.34,31.5,31.5,843000
2017-06-15,31.18,31.49,31.1,31.450001,31.450001,811400
2017-06-16,31.43,31.5,31.139999,31.24,31.24,1580000
2017-06-19,31.440001,31.780001,31.280001,31.58,31.58,1475100
2017-06-20,31.530001,31.530001,31.08,31.18,31.18,1106500
2017-06-21,31.299999,31.299999,30.85,30.99,30.99,1784700
2017-06-22,30.99,31.34,30.84,31.27,31.27,980300
2017-06-23,31.27,31.57,31.219999,31.540001,31.540001,2272800
2017-06-26,31.540001,31.59,31.4,31.450001,31.450001,1049200
2017-06-27,31.459999,31.58,31.26,31.280001,31.280001,1187500
2017-06-28,31.440001,31.719999,31.120001,31.51,31.51,991300
2017-06-29,31.52,31.639999,31.040001,31.41,31.41,1109200
2017-06-30,31.52,31.98,31.52,31.790001,31.790001,1775800
2017-07-03,31.889999,32.169998,31.809999,31.809999,31.809999,674000
2017-07-05,31.76,31.98,31.610001,31.629999,31.629999,1845900
2017-07-06,31.41,31.43,30.309999,30.43,30.43,2373800
2017-07-07,30.52,31.15,30.299999,30.969999,30.969999,1187400
2017-07-10,30.940001,31.030001,30.620001,30.83,30.83,1401100
2017-07-11,30.9,31.139999,30.65,31.09,31.09,1381600
2017-07-12,31.25,31.5,31.049999,31.200001,31.200001,1091800
2017-07-13,31.15,31.25,30.76,31.190001,31.190001,747100
2017-07-14,31.23,31.25,31.040001,31.09,31.09,1073100
2017-07-17,31.07,31.25,30.950001,31.120001,31.120001,1096100
2017-07-18,31.0,31.16,30.889999,31.110001,31.110001,1385000
2017-07-19,30.940001,31.450001,30.940001,31.41,31.41,881100
2017-07-20,31.5,31.67,31.379999,31.51,31.51,616600
2017-07-21,31.75,31.799999,31.41,31.549999,31.549999,762000
2017-07-24,31.549999,31.879999,31.49,31.809999,31.809999,1105700
2017-07-25,31.84,32.07,31.68,31.889999,31.889999,1426100
2017-07-26,31.950001,31.959999,31.66,31.719999,31.719999,607000
2017-07-27,31.68,31.940001,31.610001,31.879999,31.879999,625600
2017-07-28,31.809999,31.969999,31.68,31.950001,31.950001,592700
2017-07-31,31.99,32.0,31.469999,31.49,31.49,636100
2017-08-01,31.6,31.700001,31.43,31.65,31.65,707400
2017-08-02,31.57,31.58,31.139999,31.24,31.24,809600
2017-08-03,31.190001,31.4,30.950001,31.01,31.01,983500
2017-08-04,31.07,31.35,30.709999,31.299999,31.299999,2180800
2017-08-07,31.34,31.360001,31.01,31.08,31.08,1165400
2017-08-08,31.129999,31.18,30.67,30.700001,30.700001,653600
2017-08-09,30.620001,31.48,30.459999,31.450001,31.450001,1464900
2017-08-10,31.34,31.530001,31.08,31.17,31.17,915700
2017-08-11,31.190001,31.25,30.870001,31.07,31.07,1139000
2017-08-14,31.26,31.83,31.200001,31.809999,31.809999,937900
2017-08-15,31.82,32.130001,31.68,32.080002,32.080002,916300
2017-08-16,32.09,32.349998,31.98,32.23,32.23,933400
2017-08-17,32.139999,32.43,32.009998,32.009998,32.009998,1067900
2017-08-18,31.950001,32.099998,31.639999,31.879999,31.879999,757300
2017-08-21,31.83,31.940001,31.540001,31.9,31.9,917700
2017-08-22,31.84,32.16,31.709999,32.130001,32.130001,906600
2017-08-23,32.02,32.110001,31.77,31.790001,31.790001,563000
2017-08-24,31.940001,32.07,31.709999,31.780001,31.780001,1444900
2017-08-25,31.969999,32.07,31.629999,31.709999,31.709999,1403100
2017-08-28,31.860001,31.969999,31.370001,31.389999,31.389999,1488300
2017-08-29,31.33,31.68,31.139999,31.450001,31.450001,1084800
2017-08-30,31.52,32.080002,31.5,31.879999,31.879999,1464700
2017-08-31,31.99,32.779999,31.9,32.689999,32.689999,1651700
2017-09-01,32.830002,33.099998,32.599998,32.639999,32.639999,931500
2017-09-05,32.619999,32.810001,32.290001,32.490002,32.490002,1232700
2017-09-06,32.529999,32.68,32.389999,32.400002,32.400002,1091100
2017-09-07,32.389999,32.41,32.09,32.130001,32.130001,730300
2017-09-08,32.110001,32.369999,31.809999,32.349998,32.349998,1579700
2017-09-11,32.709999,32.799999,32.41,32.599998,32.599998,1174400
2017-09-12,32.709999,32.77,31.889999,32.369999,32.369999,1234200
2017-09-13,32.259998,33.009998,32.139999,32.799999,32.799999,1631400
2017-09-14,32.82,32.82,32.389999,32.459999,32.459999,855200
2017-09-15,32.389999,32.669998,32.389999,32.52,32.52,2028200
2017-09-18,32.630001,33.080002,32.619999,32.860001,32.860001,1236200
2017-09-19,32.84,32.98,32.27,32.540001,32.540001,1907300
2017-09-20,34.689999,34.849998,33.299999,33.860001,33.860001,3678200
2017-09-21,33.93,34.209999,33.68,33.799999,33.799999,1027900
2017-09-22,33.790001,34.029999,33.720001,33.740002,33.740002,774800
2017-09-25,33.73,34.080002,33.709999,34.029999,34.029999,994100
2017-09-26,34.080002,34.349998,33.970001,34.240002,34.240002,1132000
2017-09-27,34.290001,34.73,34.220001,34.610001,34.610001,933500
2017-09-28,34.57,34.610001,34.220001,34.290001,34.290001,1259900
2017-09-29,34.299999,34.619999,34.240002,34.369999,34.369999,1237000
2017-10-02,34.490002,34.779999,34.389999,34.549999,34.549999,659600
2017-10-03,34.549999,34.82,34.549999,34.650002,34.650002,1149400
2017-10-04,34.709999,34.790001,34.529999,34.779999,34.779999,1219100
2017-10-05,34.75,35.290001,34.610001,35.18,35.18,1847700
2017-10-06,35.060001,35.27,35.060001,35.240002,35.240002,807800
2017-10-09,35.369999,35.529999,35.259998,35.389999,35.389999,595400
2017-10-10,35.57,35.66,35.43,35.560001,35.560001,655500
2017-10-11,35.650002,35.869999,35.619999,35.84,35.84,1054000
2017-10-12,35.860001,36.240002,35.75,36.110001,36.110001,728100
2017-10-13,36.169998,36.43,36.139999,36.32,36.32,1075400
2017-10-16,36.389999,36.52,36.07,36.27,36.27,655500
2017-10-17,36.150002,36.509998,36.139999,36.389999,36.389999,585500
2017-10-18,36.5,36.650002,36.34,36.43,36.43,817400
2017-10-19,36.310001,36.470001,36.200001,36.41,36.41,653100
2017-10-20,36.59,36.599998,36.25,36.48,36.48,728500
2017-10-23,36.529999,36.599998,36.07,36.150002,36.150002,1509100
2017-10-24,36.139999,36.310001,36.110001,36.16,36.16,496100
2017-10-25,36.110001,36.23,35.700001,35.75,35.75,752000
2017-10-26,35.84,36.110001,35.720001,35.91,35.91,1291800
2017-10-27,35.880001,35.98,35.599998,35.880001,35.880001,2212400
2017-10-30,35.82,36.09,35.75,36.040001,36.040001,642400
2017-10-31,36.049999,36.48,36.049999,36.290001,36.290001,1259500
2017-11-01,36.41,36.759998,35.82,35.84,35.84,1133500
2017-11-02,35.84,36.639999,35.779999,36.5,36.5,849700
2017-11-03,36.5,36.610001,36.349998,36.41,36.41,769200
2017-11-06,36.27,36.34,36.07,36.220001,36.220001,1093300
2017-11-07,36.18,36.25,35.639999,35.75,35.75,999500
2017-11-08,35.59,36.02,35.529999,35.900002,35.900002,983600
2017-11-09,35.720001,35.759998,35.41,35.619999,35.619999,949500
2017-11-10,35.450001,35.900002,35.32,35.849998,35.849998,1037200
2017-11-13,35.77,35.990002,35.700001,35.880001,35.880001,586900
2017-11-14,35.720001,36.0,35.650002,35.880001,35.880001,560600
2017-11-15,35.810001,36.080002,35.639999,35.950001,35.950001,683000
2017-11-16,36.029999,36.080002,35.830002,35.939999,35.939999,1108900
2017-11-17,35.889999,35.889999,35.439999,35.549999,35.549999,1294800
2017-11-20,35.57,36.529999,35.560001,36.310001,36.310001,1333700
2017-11-21,36.580002,36.720001,36.240002,36.700001,36.700001,1669900
2017-11-22,38.630001,41.380001,38.630001,41.009998,41.009998,3799500
2017-11-24,41.150002,42.5,41.07,42.459999,42.459999,1294900
2017-11-27,42.650002,42.799999,41.77,41.77,41.77,1948100
2017-11-28,41.799999,41.970001,41.459999,41.790001,41.790001,1641400
